lo_orderkey|lo_linenumber|lo_custkey|lo_partkey|lo_suppkey|lo_orderdate|lo_orderpriority|lo_shippriority|lo_quantity|lo_extendedprice|lo_ordertotalprice|lo_discount|lo_revenue|lo_supplycost|lo_tax|lo_commitdate|lo_shipmode
1157|3|14|48|2|19920918|3-MEDIUM|0|8|758432|2542222|2|743263|56882|0|19921118|REG AIR
2085|3|10|145|1|19980131|2-HIGH|0|7|731598|8309267|6|687702|62708|6|19980306|REG AIR
4772|1|11|87|1|19930420|3-MEDIUM|0|1|98708|6410293|10|88837|59224|0|19930531|AIR
3173|6|10|9|1|19940715|5-LOW|0|15|1363500|10450216|4|1308960|54540|0|19940830|SHIP
4869|3|10|157|1|19950612|1-URGENT|0|25|2642875|17745715|0|2642875|63429|5|19950731|AIR
514|1|10|79|1|19980421|2-HIGH|0|21|2056047|1971337|6|1932684|58744|2|19980601|RAIL
3204|1|25|12|2|19960809|1-URGENT|0|10|912010|4816876|10|820809|54720|7|19961020|SHIP
4711|2|16|145|1|19930311|4-NOT SPECI|0|15|1567710|2251762|8|1442293|62708|7|19930604|SHIP
1284|6|22|142|1|19930514|4-NOT SPECI|0|17|1771638|12449071|4|1700772|62528|8|19930627|AIR
3427|5|29|99|1|19970106|4-NOT SPECI|0|21|2098089|15384456|10|1888280|59945|8|19970323|REG AIR
772|1|16|53|2|19951204|1-URGENT|0|35|3335675|17204268|10|3002107|57183|6|19960122|SHIP
2400|1|14|103|1|19960906|4-NOT SPECI|0|48|4814880|4963766|1|4766731|60186|2|19961012|MAIL
2567|4|19|158|1|19930904|2-HIGH|0|50|5290750|26341129|5|5026212|63489|3|19931130|FOB
2054|2|19|120|2|19930618|5-LOW|0|31|3162372|4379630|5|3004253|61207|8|19930914|FOB
1344|6|16|109|1|19920618|2-HIGH|0|27|2724570|16350404|5|2588341|60546|4|19920813|REG AIR
5633|5|14|100|1|19920816|3-MEDIUM|0|48|4800480|20711983|1|4752475|60006|5|19921007|TRUCK
773|1|28|100|1|19950318|1-URGENT|0|5|500050|7468744|6|470047|60006|4|19950610|MAIL
5251|4|29|52|1|19950411|2-HIGH|0|9|856845|6712524|3|831139|57123|5|19950611|SHIP
1219|3|4|151|2|19920419|4-NOT SPECI|0|18|1892070|12190310|2|1854228|63069|7|19920618|TRUCK
1031|1|16|46|1|19920220|1-URGENT|0|15|1419060|17823710|10|1277154|56762|8|19920418|FOB
3781|4|10|31|2|19931206|4-NOT SPECI|0|15|1396545|11315898|5|1326717|55861|0|19940124|AIR
327|1|1|144|2|19931231|5-LOW|0|16|1670624|15549212|3|1620505|62648|1|19940220|TRUCK
5988|2|13|142|2|19930408|1-URGENT|0|37|3855918|12027509|10|3470326|62528|5|19930524|RAIL
3815|6|13|66|2|19941005|4-NOT SPECI|0|47|4540482|11278898|10|4086433|57963|1|19941230|MAIL
2532|3|16|135|2|19960717|3-MEDIUM|0|1|103513|12355898|0|103513|62107|6|19960829|REG AIR
4004|4|7|74|1|19950104|3-MEDIUM|0|46|4480722|14541776|10|4032649|58444|4|19950312|FOB
4352|2|29|139|1|19940930|4-NOT SPECI|0|40|4156520|15556287|7|3865563|62347|5|19941111|RAIL
1665|5|1|80|2|19971010|2-HIGH|0|28|2744224|11253025|1|2716781|58804|7|19971215|TRUCK
612|1|28|185|2|19921201|2-HIGH|0|5|542590|14569542|7|504608|65110|0|19921231|RAIL
2242|1|26|123|1|19930109|1-URGENT|0|15|1534680|5825912|9|1396558|61387|8|19930313|FOB
2144|6|25|10|2|19920914|4-NOT SPECI|0|38|3458038|22277297|7|3215975|54600|6|19921212|SHIP
1442|5|28|50|2|19941206|3-MEDIUM|0|29|2755145|17644469|8|2534733|57003|0|19950306|MAIL
1636|6|28|63|1|19970813|2-HIGH|0|34|3274404|16520706|10|2946963|57783|1|19971105|TRUCK
417|2|25|70|2|19961001|3-MEDIUM|0|18|1746126|9835621|0|1746126|58204|1|19961203|FOB
5221|3|29|180|1|19940630|1-URGENT|0|16|1728288|12208707|4|1659156|64810|1|19940927|TRUCK
706|3|7|58|1|19980703|3-MEDIUM|0|28|2682540|13876028|4|2575238|57483|0|19980929|AIR
5158|1|17|45|2|19980720|5-LOW|0|43|4063672|20469492|10|3657304|56702|4|19980902|AIR
4868|3|22|191|1|19940806|3-MEDIUM|0|49|5346831|15900535|9|4865616|65471|3|19941011|SHIP
2432|1|5|50|2|19970427|3-MEDIUM|0|30|2850150|6266193|3|2764645|57003|2|19970725|TRUCK
3299|1|28|183|2|19940904|4-NOT SPECI|0|40|4332720|4286792|3|4202738|64990|2|19941130|AIR
3840|5|7|173|1|19920409|5-LOW|0|7|751219|18715638|9|683609|64390|8|19920613|MAIL
1760|7|16|69|1|19940820|4-NOT SPECI|0|2|193812|15690708|0|193812|58143|2|19941113|REG AIR
3457|3|25|109|1|19940728|4-NOT SPECI|0|7|706370|12134328|7|656924|60546|8|19941006|SHIP
5216|2|17|193|1|19920730|4-NOT SPECI|0|29|3170251|4971870|1|3138548|65591|5|19921009|TRUCK
67|6|17|179|1|19940604|4-NOT SPECI|0|29|3129593|11622705|2|3067001|64750|5|19940713|FOB
2118|2|28|184|1|19940329|3-MEDIUM|0|4|433672|7069517|8|398978|65050|1|19940430|AIR
2341|1|16|47|2|19950821|3-MEDIUM|0|12|1136448|5595021|8|1045532|56822|3|19950929|FOB
4358|3|5|95|2|19920713|1-URGENT|0|28|2786252|8082948|10|2507626|59705|5|19921011|RAIL
1670|3|1|186|2|19980108|4-NOT SPECI|0|41|4453338|14007826|7|4141604|65170|7|19980322|SHIP
1346|3|4|54|1|19980418|5-LOW|0|13|1240265|9541426|10|1116238|57243|4|19980610|SHIP
3494|4|25|77|1|19970804|1-URGENT|0|30|2931210|16073695|4|2813961|58624|3|19971008|TRUCK
1029|5|1|182|1|19940901|3-MEDIUM|0|2|216436|7245126|1|214271|64930|4|19941030|FOB
5632|1|14|10|1|19960731|3-MEDIUM|0|48|4368048|16945215|6|4105965|54600|6|19960917|FOB
2310|1|29|58|1|19960107|4-NOT SPECI|0|36|3448980|3445875|3|3345510|57483|3|19960214|RAIL
5029|2|28|97|1|19941202|3-MEDIUM|0|2|199418|7244573|0|199418|59825|4|19950122|MAIL
3141|2|22|10|2|19930217|1-URGENT|0|37|3367037|11595996|10|3030333|54600|5|19930325|AIR
1536|1|7|194|1|19950618|4-NOT SPECI|0|5|547095|12536076|8|503327|65651|3|19950801|MAIL
1446|1|29|72|1|19961006|5-LOW|0|31|3013417|10139085|10|2712075|58324|2|19970104|REG AIR
2151|4|28|18|2|19970120|3-MEDIUM|0|28|2570428|21090643|10|2313385|55080|8|19970306|AIR
3172|2|26|148|2|19951115|5-LOW|0|43|4507002|12695300|5|4281651|62888|7|19951219|MAIL
451|2|10|33|2|19970526|5-LOW|0|42|3918726|17777285|5|3722789|55981|1|19970806|TRUCK
1889|2|13|172|1|19941215|5-LOW|0|13|1393821|9083142|5|1324129|64330|0|19950127|REG AIR
4582|1|16|192|2|19940617|1-URGENT|0|17|1856723|5687582|9|1689617|65531|8|19940809|REG AIR
5415|4|10|16|1|19940721|4-NOT SPECI|0|43|3938843|10579081|1|3899454|54960|2|19940830|SHIP
1543|2|22|115|1|19980402|5-LOW|0|6|609066|12516953|9|554250|60906|1|19980630|MAIL
2950|5|7|61|1|19931210|4-NOT SPECI|0|46|4420876|18362033|2|4332458|57663|5|19940306|RAIL
1127|4|25|175|1|19960418|5-LOW|0|7|752619|19772866|7|699935|64510|5|19960601|FOB
2083|1|10|24|2|19931121|3-MEDIUM|0|37|3418874|3179552|7|3179552|55441|0|19940207|MAIL
4962|1|22|19|2|19970728|4-NOT SPECI|0|46|4227446|23499991|1|4185171|55140|7|19970904|REG AIR
2817|1|22|60|1|19940505|1-URGENT|0|25|2400150|8985405|7|2232139|57603|1|19940706|FOB
2560|4|2|72|2|19920801|1-URGENT|0|36|3499452|15342679|1|3464457|58324|2|19920925|MAIL
5893|6|13|101|1|19970101|4-NOT SPECI|0|19|1902090|11336626|4|1826006|60066|6|19970210|REG AIR
420|3|16|48|2|19970531|4-NOT SPECI|0|45|4266180|8159048|9|3882223|56882|8|19970801|FOB
258|5|22|36|1|19961210|3-MEDIUM|0|25|2340075|15099263|8|2152869|56161|2|19970207|TRUCK
4583|2|28|187|1|19961205|3-MEDIUM|0|43|4674874|9791428|4|4487879|65230|4|19970226|RAIL
2659|4|16|119|2|19970104|3-MEDIUM|0|2|203822|7205027|0|203822|61146|8|19970329|MAIL
5669|2|10|156|2|19980206|2-HIGH|0|2|211230|12576527|6|198556|63369|7|19980318|SHIP
4197|2|1|70|1|19920213|1-URGENT|0|39|3783273|8986184|2|3707607|58204|8|19920412|RAIL
3077|2|20|91|1|19970912|5-LOW|0|40|3964360|14685694|5|3766142|59465|6|19971026|AIR
933|5|10|145|2|19970924|5-LOW|0|19|1985766|16971274|9|1807047|62708|3|19971024|RAIL
4964|5|14|41|2|19960907|2-HIGH|0|42|3952368|14767669|6|3715225|56462|4|19961008|AIR
3331|5|19|3|2|19920916|4-NOT SPECI|0|46|4153800|15132377|1|4112262|54180|4|19921209|REG AIR
1701|2|28|54|1|19930128|3-MEDIUM|0|2|190810|7283595|1|188901|57243|4|19930323|SHIP
225|1|2|172|1|19951110|5-LOW|0|4|428868|751673|9|390269|64330|7|19960204|SHIP
4353|4|1|58|1|19961116|1-URGENT|0|8|766440|12533154|2|751111|57483|2|19970105|FOB
5797|2|7|67|2|19950803|1-URGENT|0|8|773648|2333479|4|742702|58023|8|19950913|TRUCK
1026|7|14|102|1|19940101|2-HIGH|0|33|3306930|13566396|2|3240791|60126|3|19940204|REG AIR
4995|5|10|148|2|19980318|5-LOW|0|48|5031072|18965176|8|4628586|62888|7|19980612|SHIP
5376|2|10|91|2|19921025|1-URGENT|0|44|4360796|9842283|5|4142756|59465|2|19921126|AIR
3296|1|25|84|2|19960417|5-LOW|0|12|1180896|11982673|6|1110042|59044|7|19960612|AIR
2304|6|7|86|1|19950726|2-HIGH|0|9|887472|19523140|8|816474|59164|6|19951001|SHIP
965|4|22|15|2|19920621|3-MEDIUM|0|48|4392048|13096467|9|3996763|54900|2|19920829|MAIL
5284|5|25|2|1|19970926|5-LOW|0|38|3427600|17879588|0|3427600|54120|0|19971209|SHIP
1024|1|16|199|2|19970604|5-LOW|0|49|5386031|9009368|3|5224450|65951|5|19970708|FOB
1313|2|5|13|1|19980322|5-LOW|0|40|3652040|14623479|7|3396397|54780|4|19980520|AIR
3905|7|14|186|2|19920819|3-MEDIUM|0|11|1194798|15512573|4|1147006|65170|7|19921102|TRUCK
1446|3|29|51|2|19961006|5-LOW|0|36|3423780|10139085|7|3184115|57063|2|19961201|AIR
4577|3|22|69|2|19951201|2-HIGH|0|12|1162872|11879290|7|1081470|58143|5|19960116|TRUCK
1184|1|13|47|1|19960815|4-NOT SPECI|0|27|2557008|3970029|1|2531437|56822|0|19960921|REG AIR
4772|4|11|71|2|19930420|3-MEDIUM|0|15|1456605|6410293|2|1427472|58264|7|19930528|TRUCK
4614|5|20|73|1|19960101|5-LOW|0|24|2335368|7890342|7|2171892|58384|6|19960304|REG AIR
741|1|16|187|2|19961004|4-NOT SPECI|0|25|2717950|2794595|3|2636411|65230|6|19961124|MAIL
5155|7|29|67|2|19970706|4-NOT SPECI|0|16|1547296|14424833|8|1423512|58023|3|19970905|AIR
5223|5|22|161|2|19940906|3-MEDIUM|0|9|955044|11558917|0|955044|63669|5|19941120|RAIL
836|1|4|188|2|19980129|5-LOW|0|6|652908|9890700|9|594146|65290|3|19980406|TRUCK
996|1|7|173|2|19941126|4-NOT SPECI|0|43|4614631|12153524|3|4476192|64390|6|19950220|SHIP
4295|4|4|80|2|19940718|3-MEDIUM|0|30|2940240|8930935|7|2734423|58804|6|19940929|SHIP
37|6|17|187|2|19960920|3-MEDIUM|0|43|4674874|24400389|2|4581376|65230|2|19961022|REG AIR
967|4|16|148|2|19950910|3-MEDIUM|0|49|5135886|17928795|1|5084527|62888|4|19951205|SHIP
2560|5|2|42|2|19920801|1-URGENT|0|9|847836|15342679|4|813922|56522|2|19920924|REG AIR
1286|1|23|178|1|19940519|3-MEDIUM|0|49|5283033|10807865|8|4860390|64690|1|19940817|SHIP
1126|1|10|36|2|19940814|4-NOT SPECI|0|44|4118532|5998231|8|3789049|56161|3|19941017|TRUCK
1635|6|16|8|1|19950208|4-NOT SPECI|0|28|2542400|11135774|1|2516976|54480|8|19950403|RAIL
258|2|22|197|2|19961210|3-MEDIUM|0|40|4388760|15099263|10|3949884|65831|1|19970204|FOB
992|4|1|48|1|19940420|5-LOW|0|21|1990884|9068965|6|1871430|56882|6|19940606|TRUCK
4256|2|19|104|2|19961027|4-NOT SPECI|0|42|4217220|13299534|5|4006359|60246|4|19961129|RAIL
2470|4|28|162|1|19940109|2-HIGH|0|30|3186480|10496633|4|3059020|63729|8|19940404|AIR
2753|5|25|137|1|19920207|4-NOT SPECI|0|36|3733668|12045355|4|3584321|62227|8|19920312|SHIP
3075|1|25|9|2|19970806|2-HIGH|0|39|3545100|4295177|2|3474198|54540|3|19970920|FOB
1508|3|11|93|2|19960917|5-LOW|0|43|4270287|15128265|1|4227584|59585|2|19961201|TRUCK
3458|1|17|133|2|19951003|2-HIGH|0|48|4959024|16218195|6|4661482|61987|4|19951106|AIR
4899|1|16|34|2|19971231|4-NOT SPECI|0|14|1307642|12758180|6|1229183|56041|0|19980325|REG AIR
1025|6|26|4|2|19920603|3-MEDIUM|0|39|3525600|19940395|1|3490344|54240|8|19920815|REG AIR
4676|5|19|122|1|19980802|4-NOT SPECI|0|29|2964148|16176652|1|2934506|61327|2|19981013|RAIL
3333|1|10|150|2|19951015|3-MEDIUM|0|27|2835405|15534971|6|2665280|63009|8|19951124|SHIP
4643|2|10|122|1|19940920|1-URGENT|0|42|4292904|14161183|0|4292904|61327|0|19941112|SHIP
2082|2|16|105|2|19930317|2-HIGH|0|12|1206120|24732181|8|1109630|60306|5|19930418|FOB
5984|2|23|102|1|19920422|2-HIGH|0|25|2505250|11862096|5|2379987|60126|8|19920525|RAIL
5924|1|16|176|2|19940520|5-LOW|0|38|4089446|15969406|6|3844079|64570|5|19940721|AIR
4132|3|20|87|2|19950112|1-URGENT|0|18|1776744|7452308|9|1616837|59224|4|19950317|RAIL
644|3|11|101|2|19941122|2-HIGH|0|44|4404840|16602444|4|4228646|60066|4|19950216|REG AIR
322|1|22|153|2|19920320|1-URGENT|0|12|1263780|1244064|8|1162677|63189|7|19920531|AIR
3652|2|2|137|1|19920603|5-LOW|0|37|3837381|14332687|2|3760633|62227|5|19920713|MAIL
3717|4|25|69|2|19970216|2-HIGH|0|5|484530|17652553|6|455458|58143|3|19970505|AIR
1127|7|25|173|1|19960418|5-LOW|0|7|751219|19772866|0|751219|64390|6|19960626|REG AIR
1507|6|13|159|1|19930708|5-LOW|0|10|1059150|13350597|5|1006192|63549|2|19930921|FOB
3296|2|25|149|2|19960417|5-LOW|0|31|3252334|11982673|8|2992147|62948|0|19960623|REG AIR
1632|3|14|177|2|19960910|1-URGENT|0|47|5062699|21855932|3|4910818|64630|4|19961103|MAIL
513|6|29|121|2|19930829|4-NOT SPECI|0|26|2654912|19430480|2|2601813|61267|1|19931122|RAIL
1924|2|19|18|2|19960131|2-HIGH|0|47|4314647|13633097|2|4228354|55080|6|19960312|REG AIR
5062|2|26|75|1|19930106|5-LOW|0|4|390028|8357731|2|382227|58504|2|19930314|AIR
455|2|7|28|1|19921008|2-HIGH|0|44|4083288|15546301|5|3879123|55681|8|19921227|TRUCK
5382|2|5|55|1|19920721|5-LOW|0|13|1241565|8388389|9|1129824|57303|6|19920918|MAIL
480|6|26|196|1|19960326|1-URGENT|0|40|4384760|18785231|3|4253217|65771|7|19960502|MAIL
224|1|26|151|1|19930310|2-HIGH|0|16|1681840|20025879|4|1614566|63069|0|19930421|MAIL
4039|1|16|94|1|19940609|1-URGENT|0|38|3777542|18403510|3|3664215|59645|6|19940724|REG AIR
1159|3|16|98|1|19920824|5-LOW|0|11|1097899|5555368|10|988109|59885|3|19921112|MAIL
1953|3|4|81|2|19920420|1-URGENT|0|23|2256484|10196877|0|2256484|58864|0|19920608|SHIP
5728|1|4|44|1|19971218|1-URGENT|0|47|4436988|8539704|10|3993289|56642|5|19980201|MAIL
2113|5|22|200|2|19980523|4-NOT SPECI|0|48|5280960|18421630|8|4858483|66012|7|19980723|AIR
65|3|13|2|1|19961219|4-NOT SPECI|0|21|1894200|10209377|9|1723722|54120|7|19970214|RAIL
1062|2|29|58|1|19920521|5-LOW|0|29|2778345|13502980|0|2778345|57483|3|19920711|FOB
1185|1|28|72|2|19921120|3-MEDIUM|0|8|777656|4703321|1|769879|58324|6|19930101|MAIL
1574|3|19|55|1|19930303|3-MEDIUM|0|25|2387625|13015592|6|2244367|57303|2|19930506|TRUCK
5191|3|7|43|1|19951013|2-HIGH|0|27|2546208|11991004|7|2367973|56582|5|19951126|RAIL
2114|2|5|186|2|19940826|1-URGENT|0|26|2824068|10644602|2|2767586|65170|2|19941124|SHIP
2531|7|10|141|2|19970324|1-URGENT|0|50|5205700|19206313|8|4789244|62468|2|19970618|SHIP
1285|3|4|189|2|19940705|2-HIGH|0|4|435672|17586668|9|396461|65350|6|19940920|FOB
5091|4|16|150|1|19930903|3-MEDIUM|0|20|2100300|17924544|3|2037291|63009|0|19931124|FOB
482|5|11|39|2|19970103|3-MEDIUM|0|46|4319538|13663434|1|4276342|56341|6|19970315|MAIL
3109|6|28|15|1|19950825|5-LOW|0|10|915010|25247118|10|823509|54900|4|19951104|TRUCK
1442|2|28|117|2|19941206|3-MEDIUM|0|48|4882128|17644469|1|4833306|61026|7|19950210|TRUCK
2501|7|2|141|1|19930620|3-MEDIUM|0|21|2186394|15619926|5|2077074|62468|2|19930727|MAIL
4135|2|25|120|1|19930821|5-LOW|0|32|3264384|19539589|7|3035877|61207|0|19931004|TRUCK
2464|1|4|49|2|19940306|1-URGENT|0|10|949040|19920435|5|901588|56942|3|19940411|RAIL
2498|3|28|168|1|19920815|2-HIGH|0|7|747712|10711331|7|695372|64089|0|19921113|TRUCK
3586|2|25|84|1|19950319|4-NOT SPECI|0|29|2853832|11284504|4|2739678|59044|7|19950614|RAIL
5954|1|5|147|2|19980518|1-URGENT|0|8|837712|8743943|3|812580|62828|0|19980707|AIR
4868|1|22|73|1|19940806|3-MEDIUM|0|47|4573429|15900535|3|4436226|58384|3|19941001|SHIP
70|1|22|65|2|19940417|2-HIGH|0|8|772048|2230007|3|748886|57903|8|19940627|FOB
2275|3|19|129|2|19950102|4-NOT SPECI|0|46|4733952|11802536|7|4402575|61747|8|19950320|AIR
1665|7|1|18|2|19971010|2-HIGH|0|34|3121234|11253025|10|2809110|55080|7|19971120|AIR
3591|5|8|46|1|19960319|3-MEDIUM|0|19|1797476|11554401|6|1689627|56762|3|19960617|RAIL
4450|1|4|174|1|19940621|5-LOW|0|44|4726348|5076480|10|4253713|64450|0|19940919|RAIL
1636|3|28|108|1|19970813|2-HIGH|0|24|2419440|16520706|7|2250079|60486|8|19971008|MAIL
1573|3|29|83|1|19950913|3-MEDIUM|0|16|1572928|13209481|4|1510010|58984|3|19951130|AIR
128|5|8|130|2|19920508|2-HIGH|0|25|2575325|18057342|9|2343545|61807|7|19920628|AIR
4002|7|14|39|1|19930507|3-MEDIUM|0|33|3098799|12673657|5|2943859|56341|7|19930725|RAIL
2887|1|10|66|2|19970712|3-MEDIUM|0|11|1062666|10163896|6|998906|57963|0|19970902|SHIP
1153|4|29|92|1|19971006|2-HIGH|0|43|4265987|18802309|1|4223327|59525|0|19971119|MAIL
1862|7|25|82|1|19931031|4-NOT SPECI|0|8|785664|17781350|9|714954|58924|6|19931214|TRUCK
4326|1|4|163|1|19971126|2-HIGH|0|11|1169476|1169358|1|1157781|63789|1|19980109|TRUCK
2084|6|29|115|1|19941019|1-URGENT|0|15|1522665|19065253|9|1385625|60906|4|19941127|SHIP
4642|3|19|21|1|19980117|5-LOW|0|10|921020|11753787|4|884179|55261|2|19980318|RAIL
3205|3|5|103|1|19980216|1-URGENT|0|38|3811780|11986102|10|3430602|60186|8|19980410|AIR
5634|7|25|36|1|19950216|3-MEDIUM|0|10|936030|11858851|6|879868|56161|7|19950512|TRUCK
1473|3|1|196|1|19971112|2-HIGH|0|23|2521237|24825987|7|2344750|65771|2|19980205|FOB
4994|3|28|183|1|19920914|3-MEDIUM|0|29|3141222|15533988|8|2889924|64990|1|19921213|RAIL
608|5|11|159|2|19950802|1-URGENT|0|21|2224215|17956204|9|2024035|63549|1|19950907|MAIL
4323|1|26|1|1|19960718|2-HIGH|0|33|2973300|2759817|9|2705703|54060|2|19960829|TRUCK
1251|5|23|188|2|19930126|1-URGENT|0|1|108818|10953655|2|106641|65290|3|19930404|REG AIR
1216|3|2|42|1|19940620|4-NOT SPECI|0|18|1695672|8032346|0|1695672|56522|3|19940811|MAIL
5060|1|13|25|2|19921008|3-MEDIUM|0|27|2497554|11904156|10|2247798|55501|7|19921207|SHIP
356|1|1|46|1|19930920|2-HIGH|0|4|378416|21043921|10|340574|56762|1|19931022|REG AIR
4167|2|1|87|1|19940109|2-HIGH|0|17|1678036|14318947|6|1577353|59224|7|19940331|REG AIR
4899|5|16|151|1|19971231|4-NOT SPECI|0|39|4099485|12758180|5|3894510|63069|2|19980211|SHIP
1952|3|13|122|2|19970531|4-NOT SPECI|0|33|3372996|16561039|3|3271806|61327|5|19970701|MAIL
3779|1|28|46|2|19960620|1-URGENT|0|28|2648912|7785405|4|2542955|56762|5|19960914|AIR
998|2|1|181|2|19971223|5-LOW|0|7|756826|6526938|10|681143|64870|5|19980214|MAIL
4422|1|14|135|2|19980521|2-HIGH|0|5|517565|12960479|9|470984|62107|7|19980812|SHIP
3456|4|19|187|2|19941222|2-HIGH|0|31|3370258|19110128|8|3100637|65230|1|19950222|TRUCK
448|6|10|106|1|19950305|4-NOT SPECI|0|49|4929890|16674187|0|4929890|60366|5|19950527|MAIL
37|3|17|13|1|19960920|3-MEDIUM|0|43|3925943|24400389|5|3729645|54780|8|19961023|TRUCK
739|1|22|85|1|19980707|2-HIGH|0|28|2758224|7296786|0|2758224|59104|3|19980910|RAIL
103|4|16|30|2|19921119|5-LOW|0|32|2976096|15612190|1|2946335|55801|7|19930105|RAIL
2209|4|19|181|1|19940630|2-HIGH|0|39|4216602|13873898|8|3879273|64870|7|19940823|MAIL
5478|1|4|8|1|19930106|2-HIGH|0|39|3541200|9750223|9|3222492|54480|6|19930214|SHIP
2662|2|20|128|1|19920124|2-HIGH|0|8|822496|11469733|2|806046|61687|7|19920313|REG AIR
1540|5|29|87|1|19930915|3-MEDIUM|0|27|2665116|12801415|10|2398604|59224|8|19931128|SHIP
1222|5|10|22|1|19920102|1-URGENT|0|48|4425696|12967273|9|4027383|55321|2|19920315|TRUCK
1479|2|8|172|1|19920821|2-HIGH|0|37|3967029|7388650|1|3927358|64330|8|19921114|RAIL
3777|1|16|100|2|19970105|4-NOT SPECI|0|11|1100110|2000017|2|1078107|60006|3|19970304|FOB
672|2|7|190|1|19920829|5-LOW|0|9|981171|5373960|3|951735|65411|4|19921021|TRUCK
3873|1|25|68|2|19970910|1-URGENT|0|19|1839314|6423489|4|1765741|58083|4|19971021|FOB
1668|3|5|75|1|19970524|2-HIGH|0|42|4095294|6953041|8|3767670|58504|1|19970721|FOB
2852|6|28|130|1|19940627|1-URGENT|0|10|1030130|11006495|1|1019828|61807|8|19940824|REG AIR
3521|1|29|59|2|19980407|2-HIGH|0|48|4603440|14202967|9|4189130|57543|3|19980612|AIR
1029|3|1|180|1|19940901|3-MEDIUM|0|5|540090|7245126|9|491481|64810|4|19941116|REG AIR
1729|6|26|115|1|19960106|1-URGENT|0|10|1015110|16081382|0|1015110|60906|2|19960302|SHIP
2148|2|17|76|1|19940603|3-MEDIUM|0|1|97607|9894870|0|97607|58564|2|19940802|MAIL
3462|3|29|129|1|19950108|3-MEDIUM|0|6|617472|6359017|5|586598|61747|4|19950402|RAIL
1408|3|23|76|1|19970412|5-LOW|0|11|1073677|11457159|0|1073677|58564|3|19970516|REG AIR
929|3|22|74|1|19921207|1-URGENT|0|14|1363698|10930102|6|1281876|58444|7|19930122|FOB
2561|4|13|108|1|19931119|4-NOT SPECI|0|39|3931590|13747358|8|3617062|60486|6|19931221|MAIL
103|7|16|94|1|19921119|5-LOW|0|13|1292317|15612190|8|1188931|59645|8|19921230|TRUCK
5952|5|7|53|2|19921203|1-URGENT|0|40|3812200|19407781|2|3735956|57183|4|19930110|REG AIR
4579|1|16|175|2|19920904|4-NOT SPECI|0|14|1505238|7770977|2|1475133|64510|2|19921012|MAIL
2150|4|22|54|2|19921110|1-URGENT|0|39|3720795|11885199|5|3534755|57243|2|19930124|TRUCK
2593|3|16|128|1|19951214|4-NOT SPECI|0|6|616872|12187102|4|592197|61687|5|19960113|REG AIR
4320|1|29|46|2|19980313|3-MEDIUM|0|28|2648912|12912834|2|2595933|56762|6|19980513|FOB
3014|5|23|75|1|19930412|3-MEDIUM|0|28|2730196|19415959|2|2675592|58504|8|19930531|FOB
133|4|13|90|2|19951021|4-NOT SPECI|0|11|1089099|17306512|6|1023753|59405|1|19951207|REG AIR
2502|2|11|136|2|19941120|1-URGENT|0|7|725291|6621143|5|689026|62167|8|19950128|RAIL
4418|1|22|35|1|19940618|1-URGENT|0|32|2992096|3108189|2|2932254|56101|6|19940826|RAIL
5570|1|2|161|2|19940717|2-HIGH|0|37|3926292|19422464|8|3612188|63669|2|19940927|RAIL
5766|3|7|118|2|19930404|2-HIGH|0|4|407244|8256137|8|374664|61086|8|19930507|TRUCK
3685|2|10|58|1|19930203|1-URGENT|0|7|670635|15495889|5|637103|57483|0|19930312|FOB
5766|4|7|38|2|19930404|2-HIGH|0|15|1407045|8256137|2|1378904|56281|7|19930527|MAIL
1728|3|25|165|2|19980724|5-LOW|0|44|4686704|13160434|8|4311767|63909|7|19980824|FOB
4164|1|10|120|2|19930228|5-LOW|0|9|918108|13294118|7|853840|61207|2|19930410|SHIP
2119|1|28|102|2|19921003|1-URGENT|0|36|3607560|3952800|4|3463257|60126|0|19921208|RAIL
2401|2|11|3|2|19980411|3-MEDIUM|0|49|4424700|11792059|5|4203465|54180|7|19980525|AIR
1319|1|19|61|2|19921028|5-LOW|0|21|2018226|8293250|3|1957679|57663|4|19930102|FOB
5184|6|11|80|2|19960803|1-URGENT|0|49|4802392|25086040|2|4706344|58804|0|19960911|FOB
5543|2|22|162|2|19930430|4-NOT SPECI|0|22|2336752|7934874|4|2243281|63729|0|19930607|SHIP
5895|1|13|15|1|19940407|5-LOW|0|38|3477038|20141983|5|3303186|54900|8|19940610|RAIL
1701|1|28|150|2|19930128|3-MEDIUM|0|47|4935705|7283595|8|4540848|63009|5|19930310|RAIL
771|2|28|161|1|19930926|3-MEDIUM|0|38|4032408|10530205|3|3911435|63669|8|19931220|REG AIR
579|4|14|7|1|19970223|4-NOT SPECI|0|41|3718700|8902239|4|3569952|54420|5|19970415|REG AIR
547|5|22|118|1|19920713|1-URGENT|0|9|916299|14767747|5|870484|61086|6|19920827|AIR
481|2|7|21|1|19950711|2-HIGH|0|19|1749938|7684400|8|1609942|55261|1|19950830|AIR
3492|2|10|126|2|19930404|5-LOW|0|7|718284|7743162|4|689552|61567|0|19930514|FOB
4643|1|10|185|2|19940920|1-URGENT|0|50|5425900|14161183|8|4991828|65110|5|19941103|SHIP
3043|1|10|46|2|19950927|1-URGENT|0|23|2175892|3488663|7|2023579|56762|4|19951224|TRUCK
1127|2|25|110|2|19960418|5-LOW|0|38|3838418|19772866|9|3492960|60606|5|19960610|RAIL
